absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,wind_speed_w_1000hPa:ms,pv_measurement
2.2,1.3105,2605.7476,60730.0,33.075,1807.925,-0.25,263.375,25.675,52829.83,7.95,14298.8,8.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1006.125,0.0,0.0,990.3,996.675,0.225,0.0,77.05,1003.075,250.0,0.2,0.0,0.0,0.0,149.2385,3.98425,0.0,271.8,15.1,50964.9,2.55,0.2,2.55,0.0,0.0
2.275,1.3050001,1412.1619,181730.25,66.725006,3168.0,0.0,263.7,42.100002,122009.625,44.2,93846.57,15.225,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1006.4,0.0,0.0,990.525,996.875,0.0,0.0,72.025,1003.25,250.0,0.2,0.0,0.0,0.0,163.27925,6.68575,0.0,271.9,21.95,53900.676,2.475,0.25,2.45,0.0,0.0
2.4,1.29775,990.69995,278106.0,83.799995,911.65,0.0,264.175,46.075,158695.28,47.35,164808.08,35.1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1006.57495,0.0,0.0,990.675,997.0,0.0,0.0,66.525,1003.35,250.0,0.2,0.0,0.0,0.0,177.58525,7.801,0.0,272.1,35.275,55556.773,2.675,0.32500002,2.65,0.0,0.0
2.55,1.2932501,2355.55,293780.03,75.075,1060.025,0.0,264.8,44.025,162146.33,23.9,128273.25,64.825,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1006.55,0.0,0.0,990.675,996.975,0.0,0.0,65.0,1003.325,250.0,0.075,0.0,0.0,0.05,191.933,7.24475,0.0,272.25,64.9,52308.8,3.15,0.625,3.1,0.0,0.0
3.0,1.3015,4385.45,0.0,0.0,1064.55,0.0,267.15,0.0,0.0,0.0,0.0,88.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.4,0.0,0.0,992.675,999.025,0.0,0.0,83.525,1005.35,250.0,0.025,0.0,0.0,0.0,15.917,-44.224,0.0,271.84998,88.475,45538.926,3.25,1.125,3.05,0.0,0.0
3.125,1.3004999,4193.7,0.0,0.0,1944.75,0.0,267.625,0.0,0.0,0.0,0.0,91.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.25,0.0,0.0,992.5,998.85,0.0,0.0,85.149994,1005.2,250.0,0.1,0.0,0.0,0.0,34.989998,-41.3425,0.0,271.9,91.2,44365.35,3.1,1.4,2.775,0.0,0.0
3.025,1.30275,4386.775,0.0,0.0,3894.675,-0.5,267.2,0.0,0.0,0.0,0.0,80.725,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.05,0.0,0.0,992.3,998.625,0.025,0.0,85.35,1005.0,250.0,0.1,0.0,0.0,0.0,52.4015,-36.71175,0.0,271.8,80.725,43475.85,3.0,1.15,2.775,0.0,0.0
2.875,1.3069999,4543.7,0.0,0.0,4490.6,-1.0,266.6,0.0,0.0,0.0,0.0,47.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.875,0.0,0.0,992.1,998.5,0.675,0.0,86.375,1004.875,250.0,0.1,0.0,0.0,0.0,68.1145,-30.892,0.0,271.6,47.5,42801.25,2.975,0.825,2.825,0.0,0.0
2.7,1.312,2605.7476,0.0,0.0,87.1,-1.0,265.8,0.0,0.0,0.0,0.0,6.475,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.75,0.0,0.0,992.05,998.45,2.25,0.0,87.3,1004.85,250.0,0.1,0.0,0.0,0.0,82.49025,-24.40775,0.0,271.375,6.475,36668.477,2.875,0.6,2.825,0.0,0.0
2.475,1.3165,2605.7476,0.0,0.0,65.35,-1.0,264.8,0.0,0.0,0.0,0.0,6.45,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.55,0.0,0.0,991.85,998.25,4.45,0.0,87.05,1004.675,250.0,0.1,0.0,0.0,0.0,96.00525,-17.703249,0.0,271.3,6.45,27018.65,2.8,0.45,2.775,0.0,0.0
2.4,1.3197501,2605.7476,0.0,0.0,29.0,-1.0,264.275,0.0,0.0,0.0,0.0,6.825,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.5,0.0,0.0,991.7,998.1,4.3500004,0.0,86.1,1004.55,250.0,0.75,0.0,0.0,0.0,109.108246,-11.15775,0.0,271.025,6.825,30090.049,3.05,0.55,3.0,0.0,0.0
2.3,1.31875,2605.7476,0.0,0.0,28.9,-0.75,263.925,0.0,0.0,0.0,0.0,4.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.65,0.0,0.0,991.75,998.15,0.875,0.0,84.325005,1004.57495,250.0,1.8,0.0,0.0,0.0,122.1685,-5.11075,0.0,270.55,4.8,39443.4,3.375,0.85,3.275,0.0,0.0
2.175,1.3197501,2605.7476,3092.925,4.8,28.9,0.0,263.225,4.125,7445.325,0.0,0.0,5.3,24.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1007.875,0.0,0.0,991.8,998.275,0.0,0.0,83.85,1004.7,250.0,1.8,0.0,0.0,0.0,135.45801,0.11649999,0.0,270.25,5.3,44699.824,3.25,0.8,3.15,0.0,0.0
2.0749998,1.319,2605.7476,67046.95,35.574997,28.9,0.0,262.6,26.025,54266.25,9.025,16261.85,3.55,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1007.95,0.0,0.0,991.875,998.3,0.0,0.0,81.125,1004.75,250.0,1.8,0.0,0.0,0.0,149.129,4.22025,0.0,269.825,3.55,48045.4,2.975,0.825,2.85,0.0,0.0
2.0,1.3165,2605.7476,193029.9,70.375,28.9,0.0,262.175,42.475,123247.85,52.475002,110720.805,0.55,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1008.1,0.0,0.0,991.975,998.4,0.0,0.0,75.775,1004.8,250.0,1.8,0.0,0.0,0.0,163.1955,6.93175,0.0,269.5,0.55,52286.95,2.55,0.8,2.4,0.0,0.0
2.0,1.3135,2605.7476,292270.0,87.925,356.35,0.0,262.0,47.5,161921.1,67.625,216222.92,1.35,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1008.05,0.0,0.0,991.975,998.35,0.0,0.0,70.45,1004.8,250.0,1.8,0.0,0.0,0.0,177.5305,8.05525,0.0,269.6,1.35,54528.85,2.175,0.7,2.075,0.0,0.0
2.05,1.311,4471.6367,308604.34,79.1,1619.025,0.0,262.275,45.125,166727.3,60.9,231436.75,21.85,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1007.85,0.0,0.0,991.75,998.15,0.0,0.0,67.0,1004.55,250.0,1.35,0.0,0.0,0.0,191.909,7.5030003,0.0,269.875,21.925001,55175.977,2.05,0.625,1.95,0.0,0.0
2.1,1.31,4982.9,233842.31,48.225,2603.7,0.0,262.75,36.875,147606.38,29.5,162738.62,68.025,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1007.35,0.0,0.0,991.4,997.75,0.0,0.0,65.925,1004.175,250.0,0.6,0.0,0.0,0.0,206.08801,5.31875,0.0,270.375,68.475,53747.85,2.275,0.6,2.175,0.0,0.0
2.1,1.3117499,4511.575,108281.2,12.625,2004.9,0.0,262.7,12.425,88698.0,0.0,53065.875,89.025,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1007.05,0.0,0.0,991.125,997.525,0.0,0.0,67.85,1003.92505,250.0,0.6,0.0,0.0,0.0,219.9005,1.66475,0.0,270.84998,89.25,52269.4,2.55,0.6,2.55,0.0,0.0
2.1,1.3145001,4091.75,12685.95,0.0,2163.0,0.0,262.55,0.0,22324.824,0.0,0.0,85.175,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1006.75,0.0,0.0,990.9,997.275,0.0,0.0,70.525,1003.75,250.0,0.6,0.0,0.0,0.0,233.31,-3.21,0.0,270.95,86.875,49754.65,2.95,0.6,2.9,0.0,0.0
2.0,1.3147501,3916.95,0.0,0.0,2914.05,0.0,262.25,0.0,0.0,0.0,0.0,90.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1006.425,0.0,0.0,990.575,996.975,0.0,0.0,70.25,1003.375,250.0,0.65,0.0,0.0,0.1,246.42375,-9.01075,0.0,270.975,94.549995,47377.7,3.225,0.55,3.175,0.0,0.0
2.0,1.3117499,2795.35,0.0,0.0,1957.425,0.0,261.975,0.0,0.0,0.0,0.0,97.825,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1006.15,0.0,0.0,990.25,996.65,0.0,0.0,68.15,1003.05,250.0,0.75,0.0,0.0,0.125,259.47525,-15.42325,0.05,270.825,99.625,42682.375,3.55,0.55,3.475,0.0,0.0
2.0,1.3085,1538.375,0.0,0.0,861.25,0.0,262.125,0.0,0.0,0.0,0.0,99.15,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1005.9,0.0,0.0,989.975,996.35,0.0,0.0,67.9,1002.75,250.0,0.775,0.0,0.0,0.2,272.8015,-22.112999,0.1,270.3,99.875,37620.95,3.7,0.5,3.7,0.0,0.0
2.125,1.3050001,1127.8,0.0,0.0,694.05,0.0,262.8,0.0,0.0,0.0,0.0,99.475,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1005.8,0.0,0.0,989.85,996.2,0.0,0.0,69.05,1002.57495,250.0,0.75,0.0,0.0,0.15,286.82825,-28.71875,0.1,269.95,99.9,38779.426,3.85,0.825,3.75,0.0,0.0
2.325,1.29975,1900.175,0.0,0.0,568.725,0.0,263.85,0.0,0.0,0.0,0.0,99.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1005.625,0.0,0.0,989.75,996.07495,0.0,0.0,69.15,1002.42505,250.0,0.8,0.0,0.0,0.1,302.03174,-34.822,0.1,270.225,99.8,39859.75,4.025,1.275,3.85,0.0,0.0
2.45,1.29825,3881.75,0.0,0.0,567.65,0.0,264.4,0.0,0.0,0.0,0.0,98.825005,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1005.5,0.0,0.0,989.65,995.95,0.0,0.0,70.3,1002.3,250.0,0.8,0.0,0.0,0.1,318.83777,-39.9235,0.0,270.45,99.3,43507.477,3.85,1.525,3.525,0.0,0.0
2.6,1.29725,4296.15,0.0,0.0,592.85,0.0,265.2,0.0,0.0,0.0,0.0,98.35,24.0,0.3,0.3,0.3,0.3,0.3,0.0,1.0,1005.45,0.0,0.0,989.57495,995.875,0.0,0.0,74.350006,1002.225,250.0,0.85,0.0,0.0,0.1,337.38348,-43.46525,0.0,270.85,98.6,44078.2,3.3,1.325,3.025,0.0,0.0
2.775,1.297,4461.55,0.0,0.0,553.75,0.0,266.025,0.0,0.0,0.0,0.0,92.0,24.0,0.3,0.0,0.3,0.3,0.3,0.0,1.0,1005.45,0.0,0.0,989.625,995.92505,0.0,0.0,78.125,1002.3,250.0,0.9,0.0,0.0,0.0,267.2065,-44.94,0.0,271.2,92.175,45425.15,3.0,1.1750001,2.725,0.0,0.0
2.825,1.29775,5142.175,0.0,0.0,724.275,0.0,266.34998,0.0,0.0,0.0,0.0,66.4,24.0,0.3,0.0,0.3,0.3,0.3,0.0,1.0,1005.325,0.0,0.0,989.6,995.9,0.0,0.0,80.25,1002.2,250.0,0.95,0.0,0.0,0.0,15.807249,-43.9715,0.0,271.275,69.4,45551.45,3.2,1.2,2.95,0.0,0.0
2.825,1.29975,5892.55,0.0,0.0,1344.875,0.0,266.4,0.0,0.0,0.0,0.0,37.4,24.0,0.3,0.0,0.3,0.0,0.3,0.0,1.0,1005.125,0.0,0.0,989.425,995.75,0.0,0.0,81.45,1002.05,250.0,1.0,0.0,0.0,0.0,34.837997,-41.104,0.0,271.2,49.45,45305.773,3.55,1.45,3.2,0.0,0.0
2.9,1.30125,5633.05,0.0,0.0,3280.65,0.0,266.6,0.0,0.0,0.0,0.0,40.325,24.0,0.3,0.0,0.3,0.0,0.3,0.0,1.0,1004.825,0.0,0.0,989.025,995.375,0.0,0.0,84.1,1001.7,250.0,1.0,0.0,0.0,0.0,52.227753,-36.487,0.0,271.17502,57.975,44372.977,3.5,1.625,3.1,0.0,0.0
2.825,1.3034999,5674.8,0.0,0.0,5220.0,0.0,266.375,0.0,0.0,0.0,0.0,39.725,24.0,0.3,0.0,0.3,0.0,0.3,0.0,1.0,1004.6,0.0,0.0,988.825,995.175,0.0,0.0,85.9,1001.5,250.0,1.0,0.0,0.0,0.0,67.93375,-30.67725,0.0,271.275,53.775,42405.477,3.2,1.325,2.9250002,0.0,0.0
2.675,1.307,2605.7476,0.0,0.0,5074.1,-0.25,265.75,0.0,0.0,0.0,0.0,16.825,24.0,0.3,0.0,0.3,0.0,0.0,0.0,1.0,1004.3,0.0,0.0,988.65,994.95,0.05,0.0,86.15,1001.35,250.0,1.0,0.0,0.0,0.0,82.31225,-24.19825,0.0,271.34998,22.25,41705.777,2.95,0.8,2.85,0.0,0.0
2.4,1.31275,4638.6616,0.0,0.0,4943.1,-1.0,264.4,0.0,0.0,0.0,0.0,26.724998,24.0,0.3,0.0,0.3,0.0,0.0,0.0,1.0,1003.825,0.0,0.0,988.05,994.425,6.45,0.0,83.25,1000.825,250.0,2.025,0.0,0.0,0.0,108.947754,-10.9445,0.0,271.3,28.8,41049.426,2.8,-0.05,2.8,0.0,0.0
2.3,1.312,5316.3,0.0,0.0,4855.1,-1.0,263.95,0.0,0.0,0.0,0.0,61.325,24.0,0.3,0.0,0.3,0.0,0.0,0.0,1.0,1003.775,0.0,0.0,987.95,994.325,7.15,0.0,81.05,1000.725,250.0,3.7,0.0,0.0,0.0,122.02175,-4.89,0.0,271.15,63.5,43922.574,2.75,-0.15,2.75,0.0,0.0
2.25,1.31225,2605.7476,3884.65,5.675,4708.4,-1.0,263.6,4.975,8937.449,0.0,0.0,31.45,24.0,0.3,0.0,0.3,0.0,0.0,0.5,1.0,1003.75,0.0,0.0,987.95,994.3,6.475,0.0,79.65,1000.75,250.0,3.7,0.0,0.0,0.0,135.3285,0.3475,0.0,271.55,31.45,45995.023,2.55,-0.2,2.525,0.0,0.0
2.175,1.3034999,4841.9116,247754.08,51.625,5475.2993,0.0,263.05,31.125,131438.28,45.075,215059.47,31.4,24.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,1002.45,0.0,0.0,986.55,992.85,0.0,0.0,61.575,999.25,250.0,2.4,0.0,0.0,0.0,206.09674,5.58325,0.0,271.125,38.425,52998.523,2.05,-0.425,2.0,0.0,0.0
2.1,1.30725,5344.925,117978.875,14.7,5066.05,0.0,262.8,11.4,76566.73,0.0,81111.695,82.5,24.0,0.0,0.0,0.3,0.0,0.0,1.0,1.0,1002.025,0.0,0.0,986.15,992.475,0.0,0.0,63.1,998.85,250.0,2.4,0.0,0.0,0.0,219.93524,1.92725,0.0,271.25,90.45,50914.3,2.225,-0.925,2.0,0.0,0.0
2.05,1.31075,4691.2,16250.125,0.0,4381.5,0.0,262.375,0.0,20509.451,0.0,0.0,97.5,24.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1001.55,0.0,0.0,985.75,992.125,0.0,0.0,64.45,998.525,250.0,2.4,0.0,0.0,0.0,233.366,-2.95125,0.0,271.15,99.6,48860.824,2.275,-0.925,2.0749998,0.0,0.0
1.9,1.31325,4143.975,0.0,0.0,4245.775,0.0,261.575,0.0,0.0,0.0,0.0,97.7,24.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1001.325,0.0,0.0,985.55,991.92505,0.0,0.0,63.95,998.325,250.0,2.4,0.0,0.0,0.0,246.496,-8.7560005,0.0,270.575,99.475,49050.3,2.1,-0.55,2.0249999,0.0,0.0
1.8,1.31375,4286.0,0.0,0.0,3968.9,-1.0,260.85,0.0,0.0,0.0,0.0,95.925,24.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1001.3,0.0,0.0,985.475,991.875,41.175,0.0,63.3,998.275,250.0,2.4,0.0,0.0,0.0,259.55826,-15.1705,0.0,269.9,98.8,50211.05,1.825,-0.35,1.775,0.0,0.0
1.6750001,1.31575,4312.675,0.0,0.0,3538.475,-1.0,260.0,0.0,0.0,0.0,0.0,94.225,24.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1001.1,0.0,0.0,985.2,991.6,42.05,0.0,60.05,998.025,250.0,2.15,0.0,0.0,0.025,272.8905,-21.86125,0.0,269.475,98.725,52314.297,2.0,-0.2,2.0,0.0,0.0
1.625,1.31375,3194.15,0.0,0.0,2844.05,-1.0,259.625,0.0,0.0,0.0,0.0,97.525,24.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1000.55,0.0,0.0,984.6,990.975,22.125,0.0,55.075,997.4,250.0,1.8,0.0,0.0,0.0,286.915,-28.46525,0.0,269.6,99.375,54644.65,2.7,-0.25,2.7,0.0,0.0
1.7,1.31,3364.5,0.0,0.0,2493.8,-0.75,260.175,0.0,0.0,0.0,0.0,96.975,24.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1000.4,0.0,0.0,984.5,990.875,3.5500002,0.0,54.3,997.275,250.0,1.8,0.0,0.0,0.1,302.10675,-34.564247,0.0,269.55,98.325,53812.83,2.65,-0.05,2.65,0.0,0.0
1.775,1.3069999,3506.25,0.0,0.0,2136.2,0.0,260.6,0.0,0.0,0.0,0.0,96.75,24.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1000.35,0.0,0.0,984.475,990.825,0.0,0.0,54.449997,997.2,250.0,1.8,0.0,0.0,0.175,318.88525,-39.66175,0.0,269.45,98.125,50096.95,2.65,-0.3,2.65,0.0,0.0
1.9,1.30225,2121.55,0.0,0.0,1549.2,0.0,261.4,0.0,0.0,0.0,0.0,99.875,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.175,0.0,0.0,984.225,990.55,0.0,0.0,57.0,996.9,250.0,1.8249999,0.0,0.0,0.2,337.386,-43.200752,0.075,269.65,100.0,46816.08,2.7,-0.5,2.65,0.0,0.0
2.0,1.2995,1462.9,0.0,0.0,955.6,0.0,262.1,0.0,0.0,0.0,0.0,99.65,24.0,0.425,0.425,0.425,0.425,0.425,0.0,1.0,999.85,0.0,0.0,983.925,990.275,0.0,0.0,56.9,996.6,250.0,1.9,0.0,0.0,0.075,267.15048,-44.678497,0.125,270.125,100.0,50363.4,2.55,-0.4,2.5,0.0,0.0
2.1,1.2975,2798.05,0.0,0.0,923.325,0.0,262.5,0.0,0.0,0.0,0.0,98.875,24.0,1.1,0.675,1.1,1.1,1.1,0.0,1.0,999.6,0.025,1.5,983.75,990.05,0.0,0.0,57.85,996.375,250.0,1.625,0.0,0.0,0.0,15.70175,-43.71325,0.05,270.4,100.0,53952.926,2.725,-0.45,2.675,0.0,0.0
2.1,1.299,4966.475,0.0,0.0,1041.3,0.0,262.6,0.0,0.0,0.0,0.0,98.45,24.0,1.2,0.1,1.2,1.2,1.2,0.0,1.0,999.35,0.0,0.0,983.55,989.85,0.0,0.0,62.55,996.15,250.0,1.2,0.0,0.0,0.0,34.68925,-40.859,0.0,270.325,99.925,52948.05,2.95,-0.45,2.9250002,0.0,0.0
2.1,1.3004999,4769.075,0.0,0.0,1103.15,0.0,262.65002,0.0,0.0,0.0,0.0,98.65,24.0,1.2,0.0,1.2,0.775,1.2,0.0,1.0,998.975,0.0,0.0,983.2,989.5,0.0,0.0,63.3,995.875,250.0,1.2,0.0,0.0,0.05,52.0555,-36.255753,0.0,270.4,99.95,52411.0,2.9,-0.275,2.9,0.0,0.0
2.1,1.30075,3348.45,0.0,0.0,1058.1,0.0,262.75,0.0,0.0,0.0,0.0,99.725,24.0,1.2,0.0,1.2,0.1,1.2,0.0,1.0,998.775,0.0,0.0,982.975,989.3,0.0,0.0,64.775,995.65,250.0,1.2,0.0,0.0,0.05,67.75475,-30.45625,0.0,270.2,100.0,51657.05,2.75,-0.2,2.7,0.0,0.0
2.125,1.3,2179.025,0.0,0.0,1116.725,0.0,262.9,0.0,0.0,0.0,0.0,99.7,24.0,1.2,0.0,1.2,0.0,1.2,0.0,1.0,998.65,0.0,0.0,982.825,989.15,0.0,0.0,64.1,995.5,250.0,1.2,0.0,0.0,0.0,82.134995,-23.98275,0.0,269.975,100.0,52081.426,2.65,-0.275,2.65,0.0,0.0
2.05,1.3034999,4080.45,0.0,0.0,1336.65,0.0,262.4,0.0,0.0,0.0,0.0,99.2,24.0,1.2,0.0,1.2,0.0,0.775,0.0,1.0,998.675,0.0,0.0,982.85,989.2,0.0,0.0,62.85,995.55,250.0,1.2,0.0,0.0,0.0,95.66425,-17.279251,0.0,269.82498,99.95,52335.523,2.2,-0.425,2.15,0.0,0.0
1.925,1.3045,5000.45,0.0,0.0,1408.6749,0.0,261.75,0.0,0.0,0.0,0.0,94.95,24.0,1.2,0.0,1.2,0.0,0.1,0.0,1.0,998.75,0.0,0.0,982.9,989.2,0.0,0.0,59.75,995.575,250.0,2.8,0.0,0.0,0.0,108.788246,-10.72525,0.0,269.7,99.525,52434.2,2.175,-0.5,2.1,0.0,0.0
1.9,1.3025,5652.05,0.0,0.0,1303.175,0.0,261.55,0.0,0.0,0.0,0.0,76.425,24.0,1.2,0.0,1.2,0.0,0.0,0.0,1.0,998.7,0.0,0.0,982.8,989.1,0.0,0.0,58.05,995.4,250.0,5.4,0.0,0.0,0.0,121.87575,-4.6627502,0.0,269.85,97.2,53112.727,2.725,-0.3,2.7,0.0,0.0
1.9,1.3055,5850.25,4798.375,6.5999994,1687.225,0.0,261.4,7.4750004,13432.801,0.0,0.0,55.125,24.0,1.2,0.0,1.2,0.0,0.0,0.75,1.0,998.625,0.0,0.0,982.8,989.1,0.0,0.0,61.8,995.5,250.0,5.4,0.0,0.0,0.0,135.2,0.58449996,0.0,270.3,95.775,52793.074,2.7,-0.25,2.6,0.0,0.0
1.9,1.30575,5238.75,80838.42,41.025,1767.8,0.0,261.4,37.575,81054.4,4.425,7955.475,71.2,24.0,1.2,0.0,1.2,0.0,0.0,1.0,0.75,998.7,0.0,0.0,982.85,989.2,0.0,0.0,61.75,995.6,250.0,5.4,0.0,0.0,0.0,148.91475,4.7095,0.0,270.275,97.975,52597.15,2.55,-0.15,2.55,0.0,0.0
1.9,1.3025,3077.15,217454.66,78.2,1018.95,0.0,261.425,57.825,171698.7,22.0,47598.75,90.125,24.0,1.2,0.0,1.2,0.0,0.0,1.0,0.0,998.925,0.0,0.0,983.1,989.4,0.0,0.0,57.8,995.775,250.0,5.4,0.0,0.0,0.0,163.034,7.4414997,0.025,270.175,99.4,53953.6,2.35,-0.1,2.35,0.0,0.0
1.975,1.298,1149.15,322339.0,96.625,955.425,0.0,261.8,57.675,207907.0,13.1,63258.723,99.35,24.0,0.775,0.0,1.2,0.0,0.0,1.0,0.0,999.025,0.0,0.0,983.175,989.5,0.0,0.0,54.1,995.825,250.0,5.4,0.0,0.0,0.0,177.42975,8.58,0.1,270.45,100.0,56106.7,2.225,-0.1,2.225,0.0,0.0
2.0749998,1.2955,1604.35,339948.06,87.65,971.9,0.0,262.425,45.8,186216.34,6.475,35257.477,99.725,24.0,0.1,0.0,1.2,0.0,0.0,1.0,0.0,999.05,0.0,0.0,983.125,989.42505,0.0,0.0,55.475,995.75,250.0,5.1,0.0,0.0,0.05,191.871,8.03575,0.1,270.15,100.0,52256.426,1.925,-0.1,1.9,0.0,0.0
2.175,1.2955,3069.2,262257.94,55.175,1099.175,0.0,263.05,32.875,141518.4,1.4000001,14132.475,99.4,24.0,0.0,0.0,1.2,0.0,0.0,1.0,0.0,999.125,0.0,0.0,983.2,989.475,0.0,0.0,60.95,995.8,250.0,4.5,0.0,0.0,0.1,206.11026,5.85225,0.1,269.625,99.975,46111.273,1.525,-0.2,1.5,0.0,0.0
2.3,1.2925,3612.225,128200.48,16.85,941.3,0.0,263.5,10.925,78827.08,0.075,2646.1,98.775,24.0,0.0,0.0,1.2,0.0,0.0,1.0,0.75,999.0,0.0,0.0,983.07495,989.35,0.0,0.0,60.8,995.65,250.0,4.525,0.0,0.0,0.075,219.975,2.19375,0.0,270.15,99.925,50317.676,1.6,-0.175,1.575,0.0,0.0
2.3,1.2915001,2058.3,19914.225,0.0,716.3,0.0,263.6,0.0,19695.174,0.0,155.625,99.45,24.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,998.75,0.0,0.0,982.92505,989.175,0.0,0.0,60.8,995.5,250.0,4.55,0.0,0.0,0.0,233.427,-2.6885,0.05,270.7,100.0,52373.074,1.75,-0.15,1.75,0.0,0.0
2.3,1.291,1573.975,0.0,0.0,683.5,0.0,263.725,0.0,0.0,0.0,0.0,97.850006,24.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,998.6,0.0,0.0,982.875,989.125,0.0,0.0,61.05,995.42505,250.0,4.5,0.0,0.0,0.0,246.573,-8.4975,0.05,271.25,99.85,54726.67,1.9,0.1,1.9,0.0,0.0
2.35,1.2904999,3641.2751,0.0,0.0,717.65,0.0,263.95,0.0,0.0,0.0,0.0,90.7,24.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,998.6,0.0,0.0,982.9,989.2,0.0,0.0,62.25,995.5,250.0,4.5,0.0,0.0,0.0,259.646,-14.91475,0.0,271.9,99.3,54706.227,2.0749998,0.3,2.05,0.0,0.0
2.4,1.2904999,5095.825,0.0,0.0,934.35,0.0,264.34998,0.0,0.0,0.0,0.0,88.95,24.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,998.6,0.0,0.0,982.9,989.2,0.0,0.0,65.5,995.5,250.0,4.175,0.0,0.0,0.0,272.98376,-21.605999,0.0,272.25,99.175,53327.227,2.5,0.25,2.5,0.0,0.0
2.4,1.292,3846.55,0.0,0.0,1170.75,0.0,264.375,0.0,0.0,0.0,0.0,92.475,24.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,998.5,0.0,0.0,982.8,989.075,0.0,0.0,68.375,995.375,250.0,3.6,0.0,0.0,0.0,287.00775,-28.20825,0.0,272.45,99.4,51542.426,3.2,0.1,3.2,0.0,0.0
2.4,1.2905,1494.8,0.0,0.0,936.325,0.0,264.325,0.0,0.0,0.0,0.0,96.7,24.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,998.2,0.0,0.0,982.475,988.75,0.0,0.0,67.5,995.05,250.0,3.6,0.0,0.0,0.0,302.18726,-34.303,0.0,272.7,99.4,51849.125,3.45,0.35000002,3.45,0.0,0.0
2.5,1.287,1231.15,0.0,0.0,787.125,0.0,264.575,0.0,0.0,0.0,0.0,93.525,24.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,997.95,0.0,0.0,982.3,988.5,0.0,0.0,66.15,994.8,250.0,3.625,0.0,0.0,0.0,318.93924,-39.3955,0.0,272.525,97.45,50689.0,3.8,0.95,3.675,0.0,0.0
